OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2921484k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35785K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdf2568,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7648K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
916: [GC (Allocation Failure) [PSYoungGen: 132784K->1664K(141824K)] 132816K->1704K(316928K), 0.0017793 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.150: [GC (Allocation Failure) [PSYoungGen: 111711K->96K(109056K)] 113559K->1944K(284160K), 0.0005026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.200: [GC (Allocation Failure) [PSYoungGen: 108640K->32K(105984K)] 110488K->1880K(281088K), 0.0004811 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.249: [GC (Allocation Failure) [PSYoungGen: 105504K->96K(102912K)] 107352K->1944K(278016K), 0.0005007 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.297: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104344K->1944K(274944K), 0.0005155 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.344: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101272K->1944K(272384K), 0.0005193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.390: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98712K->1944K(269824K), 0.0004711 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.433: [GC (Allocation Failure) [PSYoungGen: 94304K->96K(92160K)] 96152K->1944K(267264K), 0.0004984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.476: [GC (Allocation Failure) [PSYoungGen: 91744K->96K(110592K)] 93592K->1944K(285696K), 0.0005138 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.527: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112024K->1944K(282624K), 0.0004974 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.577: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108952K->1944K(279552K), 0.0005038 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.625: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105880K->1944K(276480K), 0.0004891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.672: [GC (Allocation Failure) [PSYoungGen: 100960K->64K(98816K)] 102808K->1912K(273920K), 0.0005264 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.718: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100216K->1944K(271360K), 0.0005160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.763: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97688K->1944K(268800K), 0.0004936 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.806: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(112640K)] 95128K->1944K(287744K), 0.0005032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.858: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114072K->1944K(284672K), 0.0005215 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
31.909: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111000K->1944K(281600K), 0.0004921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.959: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107928K->1944K(278528K), 0.0005108 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
32.006: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104856K->1944K(275456K), 0.0005087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.054: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101784K->1944K(272896K), 0.0005139 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.100: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99224K->1944K(270336K), 0.0005123 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.144: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 96664K->1944K(267776K), 0.0004966 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.187: [GC (Allocation Failure) [PSYoungGen: 92256K->64K(111104K)] 94104K->1912K(286208K), 0.0005604 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.239: [GC (Allocation Failure) [PSYoungGen: 110656K->96K(108032K)] 112504K->1944K(283136K), 0.0005047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.289: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109464K->1944K(280064K), 0.0004988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.337: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106392K->1944K(276992K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.384: [GC (Allocation Failure) [PSYoungGen: 101472K->64K(98816K)] 103320K->1912K(273920K), 0.0005043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.430: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100216K->1944K(271360K), 0.0005289 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.475: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(115712K)] 97688K->1944K(290816K), 0.0005201 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.529: [GC (Allocation Failure) [PSYoungGen: 115295K->32K(112128K)] 117143K->1880K(287232K), 0.0005067 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.581: [GC (Allocation Failure) [PSYoungGen: 111648K->32K(134656K)] 113496K->1880K(309760K), 0.0010376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.644: [GC (Allocation Failure) [PSYoungGen: 134176K->96K(161792K)] 136024K->1944K(336896K), 0.0004867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.719: [GC (Allocation Failure) [PSYoungGen: 161376K->64K(156160K)] 163224K->1912K(331264K), 0.0005570 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.791: [GC (Allocation Failure) [PSYoungGen: 155712K->96K(151040K)] 157560K->1944K(326144K), 0.0005653 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.861: [GC (Allocation Failure) [PSYoungGen: 150624K->64K(145920K)] 152472K->1912K(321024K), 0.0005050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.929: [GC (Allocation Failure) [PSYoungGen: 145472K->96K(141312K)] 147320K->1944K(316416K), 0.0005050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.994: [GC (Allocation Failure) [PSYoungGen: 140896K->96K(136704K)] 142744K->1944K(311808K), 0.0004975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.059: [GC (Allocation Failure) [PSYoungGen: 136288K->96K(132608K)] 138136K->1944K(307712K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
33.120: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(128512K)] 134040K->1944K(303616K), 0.0005178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.179: [GC (Allocation Failure) [PSYoungGen: 128096K->64K(124416K)] 129944K->1912K(299520K), 0.0005028 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.237: [GC (Allocation Failure) [PSYoungGen: 123968K->96K(120832K)] 125816K->1944K(295936K), 0.0005145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.293: [GC (Allocation Failure) [PSYoungGen: 120416K->32K(117248K)] 122264K->1880K(292352K), 0.0004752 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.348: [GC (Allocation Failure) [PSYoungGen: 116768K->64K(140800K)] 118616K->1912K(315904K), 0.0010536 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
33.414: [GC (Allocation Failure) [PSYoungGen: 140352K->96K(136192K)] 142200K->1944K(311296K), 0.0005047 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.477: [GC (Allocation Failure) [PSYoungGen: 135776K->96K(132096K)] 137624K->1944K(307200K), 0.0005039 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.538: [GC (Allocation Failure) [PSYoungGen: 131680K->96K(128000K)] 133528K->1944K(303104K), 0.0005282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.597: [GC (Allocation Failure) [PSYoungGen: 127584K->96K(123904K)] 129432K->1944K(299008K), 0.0005114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.654: [GC (Allocation Failure) [PSYoungGen: 123488K->64K(120320K)] 125336K->1912K(295424K), 0.0005229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.710: [GC (Allocation Failure) [PSYoungGen: 119872K->96K(116736K)] 121720K->1944K(291840K), 0.0006924 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.764: [GC (Allocation Failure) [PSYoungGen: 116320K->96K(113152K)] 118168K->1944K(288256K), 0.0005450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.816: [GC (Allocation Failure) [PSYoungGen: 112736K->64K(110080K)] 114584K->1912K(285184K), 0.0005054 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.867: [GC (Allocation Failure) [PSYoungGen: 109632K->32K(107008K)] 111480K->1880K(282112K), 0.0004666 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.917: [GC (Allocation Failure) [PSYoungGen: 106528K->96K(103936K)] 108376K->1944K(279040K), 0.0005037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.965: [GC (Allocation Failure) [PSYoungGen: 103520K->96K(100864K)] 105368K->1944K(275968K), 0.0004830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.012: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102296K->1944K(273408K), 0.0005643 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.058: [GC (Allocation Failure) [PSYoungGen: 97888K->96K(95744K)] 99736K->1944K(270848K), 0.0005059 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
34.102: [GC (Allocation Failure) [PSYoungGen: 95328K->96K(93184K)] 97176K->1944K(268288K), 0.0004922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.145: [GC (Allocation Failure) [PSYoungGen: 92768K->64K(90624K)] 94616K->1912K(265728K), 0.0004966 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.187: [GC (Allocation Failure) [PSYoungGen: 90176K->96K(109056K)] 92024K->1944K(284160K), 0.0004832 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.238: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110488K->1944K(281088K), 0.0005148 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
34.287: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107416K->1944K(278016K), 0.0004995 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.335: [GC (Allocation Failure) [PSYoungGen: 102496K->96K(99840K)] 104344K->1944K(274944K), 0.0005053 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.381: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101272K->1944K(272384K), 0.0004922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.426: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98712K->1944K(269824K), 0.0004919 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.470: [GC (Allocation Failure) [PSYoungGen: 94304K->64K(92160K)] 96152K->1912K(267264K), 0.0004803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.512: [GC (Allocation Failure) [PSYoungGen: 91712K->96K(110592K)] 93560K->1944K(285696K), 0.0004829 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.564: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112024K->1944K(282624K), 0.0005006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.613: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108952K->1944K(279552K), 0.0004870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.662: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105880K->1944K(276480K), 0.0005117 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.708: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 102808K->1944K(273920K), 0.0005045 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
34.755: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100248K->1944K(271360K), 0.0004959 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.799: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97688K->1944K(268800K), 0.0004975 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.843: [GC (Allocation Failure) [PSYoungGen: 93280K->64K(91136K)] 95128K->1912K(266240K), 0.0005065 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.885: [GC (Allocation Failure) [PSYoungGen: 90688K->96K(109568K)] 92536K->1944K(284672K), 0.0004879 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.935: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111000K->1944K(281600K), 0.0004991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.985: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107928K->1944K(278528K), 0.0005160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.035: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104856K->1944K(275456K), 0.0005724 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.081: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101784K->1944K(272896K), 0.0005067 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.126: [GC (Allocation Failure) [PSYoungGen: 97376K->64K(95232K)] 99224K->1912K(270336K), 0.0004800 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.171: [GC (Allocation Failure) [PSYoungGen: 94784K->96K(114176K)] 96632K->1944K(289280K), 0.0005116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.223: [GC (Allocation Failure) [PSYoungGen: 113760K->96K(110592K)] 115608K->1944K(285696K), 0.0005551 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.275: [GC (Allocation Failure) [PSYoungGen: 110176K->32K(107520K)] 112024K->1880K(282624K), 0.0005029 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.324: [GC (Allocation Failure) [PSYoungGen: 107040K->96K(104448K)] 108888K->1944K(279552K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.373: [GC (Allocation Failure) [PSYoungGen: 104032K->64K(101376K)] 105880K->1912K(276480K), 0.0005157 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.420: [GC (Allocation Failure) [PSYoungGen: 100928K->96K(98816K)] 102776K->1944K(273920K), 0.0004858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.465: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100248K->1944K(271360K), 0.0005062 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.510: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97688K->1944K(268800K), 0.0004891 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.553: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95128K->1944K(266240K), 0.0004723 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.595: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(109568K)] 92568K->1944K(284672K), 0.0005025 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.646: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111000K->1944K(281600K), 0.0004772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.695: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107928K->1944K(278528K), 0.0005279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.743: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104856K->1944K(275456K), 0.0005162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.790: [GC (Allocation Failure) [PSYoungGen: 99936K->32K(97792K)] 101784K->1880K(272896K), 0.0004914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.835: [GC (Allocation Failure) [PSYoungGen: 97312K->96K(95232K)] 99160K->1944K(270336K), 0.0005208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.879: [GC (Allocation Failure) [PSYoungGen: 94816K->96K(92672K)] 96664K->1944K(267776K), 0.0004921 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.922: [GC (Allocation Failure) [PSYoungGen: 92256K->96K(111104K)] 94104K->1944K(286208K), 0.0005025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.973: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112536K->1944K(283136K), 0.0004964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.024: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109464K->1944K(280064K), 0.0005171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.073: [GC (Allocation Failure) [PSYoungGen: 104544K->64K(101888K)] 106392K->1912K(276992K), 0.0005039 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.120: [GC (Allocation Failure) [PSYoungGen: 101440K->64K(98816K)] 103288K->1912K(273920K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.165: [GC (Allocation Failure) [PSYoungGen: 98368K->64K(96256K)] 100216K->1912K(271360K), 0.0004611 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.210: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 97656K->1944K(268800K), 0.0005254 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.257: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95128K->1944K(266240K), 0.0005059 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.299: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(109568K)] 92568K->1944K(284672K), 0.0004978 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.350: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111000K->1944K(281600K), 0.0005097 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.399: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107928K->1944K(278528K), 0.0005153 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.447: [GC (Allocation Failure) [PSYoungGen: 103008K->64K(100352K)] 104856K->1912K(275456K), 0.0005294 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.493: [GC (Allocation Failure) [PSYoungGen: 99904K->96K(97792K)] 101752K->1952K(272896K), 0.0004885 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.538: [GC (Allocation Failure) [PSYoungGen: 97376K->64K(95232K)] 99232K->1920K(270336K), 0.0005004 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
36.582: [GC (Allocation Failure) [PSYoungGen: 94784K->64K(114176K)] 96640K->1920K(289280K), 0.0004952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.635: [GC (Allocation Failure) [PSYoungGen: 113728K->96K(110592K)] 115584K->1952K(285696K), 0.0005183 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.686: [GC (Allocation Failure) [PSYoungGen: 110176K->64K(107520K)] 112032K->1920K(282624K), 0.0005011 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.736: [GC (Allocation Failure) [PSYoungGen: 107072K->96K(104448K)] 108928K->1952K(279552K), 0.0005332 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.785: [GC (Allocation Failure) [PSYoungGen: 104032K->64K(101376K)] 105888K->1920K(276480K), 0.0005070 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.832: [GC (Allocation Failure) [PSYoungGen: 100928K->96K(98816K)] 102784K->1952K(273920K), 0.0004899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.877: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100256K->1952K(271360K), 0.0005101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.922: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97696K->1952K(268800K), 0.0004772 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.965: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95136K->1952K(266240K), 0.0005074 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.007: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(109568K)] 92576K->1952K(284672K), 0.0004972 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.060: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(131584K)] 111008K->1952K(306688K), 0.0006746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.120: [GC (Allocation Failure) [PSYoungGen: 131168K->96K(127488K)] 133024K->1952K(302592K), 0.0005040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.179: [GC (Allocation Failure) [PSYoungGen: 127072K->96K(123392K)] 128928K->1952K(298496K), 0.0004848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.237: [GC (Allocation Failure) [PSYoungGen: 122975K->96K(119808K)] 124831K->1952K(294912K), 0.0005245 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.292: [GC (Allocation Failure) [PSYoungGen: 119392K->96K(116224K)] 121248K->1952K(291328K), 0.0005094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.346: [GC (Allocation Failure) [PSYoungGen: 115808K->96K(112640K)] 117664K->1952K(287744K), 0.0004917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.398: [GC (Allocation Failure) [PSYoungGen: 112224K->96K(109568K)] 114080K->1952K(284672K), 0.0004997 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
37.449: [GC (Allocation Failure) [PSYoungGen: 109152K->64K(106496K)] 111008K->1920K(281600K), 0.0005017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.498: [GC (Allocation Failure) [PSYoungGen: 106048K->96K(103424K)] 107904K->1952K(278528K), 0.0004950 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
37.546: [GC (Allocation Failure) [PSYoungGen: 103008K->96K(100352K)] 104864K->1952K(275456K), 0.0004901 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.592: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101792K->1952K(272896K), 0.0005068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.638: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99232K->1952K(270336K), 0.0004933 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.682: [GC (Allocation Failure) [PSYoungGen: 94816K->32K(114176K)] 96672K->1888K(289280K), 0.0010092 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.736: [GC (Allocation Failure) [PSYoungGen: 113696K->96K(137216K)] 115552K->1952K(312320K), 0.0005073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.801: [GC (Allocation Failure) [PSYoungGen: 136800K->96K(164864K)] 138656K->1952K(339968K), 0.0004995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.877: [GC (Allocation Failure) [PSYoungGen: 164448K->96K(159232K)] 166304K->1952K(334336K), 0.0005238 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.950: [GC (Allocation Failure) [PSYoungGen: 158816K->96K(154112K)] 160672K->1952K(329216K), 0.0005106 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.022: [GC (Allocation Failure) [PSYoungGen: 153696K->96K(148992K)] 155552K->1952K(324096K), 0.0005073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.091: [GC (Allocation Failure) [PSYoungGen: 148576K->32K(143872K)] 150432K->1888K(318976K), 0.0005413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.158: [GC (Allocation Failure) [PSYoungGen: 143392K->96K(139264K)] 145248K->1952K(314368K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.222: [GC (Allocation Failure) [PSYoungGen: 138848K->96K(134656K)] 140704K->1952K(309760K), 0.0005020 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.284: [GC (Allocation Failure) [PSYoungGen: 134240K->96K(130560K)] 136096K->1952K(305664K), 0.0005152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.346: [GC (Allocation Failure) [PSYoungGen: 130144K->96K(126464K)] 132000K->1952K(301568K), 0.0005052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.405: [GC (Allocation Failure) [PSYoungGen: 126048K->96K(122368K)] 127904K->1952K(297472K), 0.0005409 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
