OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(741696k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35677K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd7660,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7659K, capacity 8005K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
942: [GC (Allocation Failure) [PSYoungGen: 132704K->1664K(141824K)] 132728K->1696K(316928K), 0.0017004 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
68.940: [GC (Allocation Failure) [PSYoungGen: 152608K->96K(147968K)] 154499K->1987K(323072K), 0.0010433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.087: [GC (Allocation Failure) [PSYoungGen: 147552K->64K(143360K)] 149443K->1955K(318464K), 0.0012279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.364: [GC (Allocation Failure) [PSYoungGen: 142912K->32K(138752K)] 144803K->1923K(313856K), 0.0021479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.653: [GC (Allocation Failure) [PSYoungGen: 138272K->32K(134144K)] 140163K->1923K(309248K), 0.0005745 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
69.842: [GC (Allocation Failure) [PSYoungGen: 133664K->32K(130048K)] 135555K->1923K(305152K), 0.0031937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.020: [GC (Allocation Failure) [PSYoungGen: 129568K->96K(125952K)] 131459K->1987K(301056K), 0.0011872 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
70.137: [GC (Allocation Failure) [PSYoungGen: 125536K->32K(121856K)] 127427K->1923K(296960K), 0.0012578 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.276: [GC (Allocation Failure) [PSYoungGen: 121376K->64K(118272K)] 123267K->1955K(293376K), 0.0011474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.401: [GC (Allocation Failure) [PSYoungGen: 117824K->64K(114688K)] 119715K->1955K(289792K), 0.0008307 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.498: [GC (Allocation Failure) [PSYoungGen: 114240K->96K(111104K)] 116131K->2011K(286208K), 0.0005917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.590: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112603K->2011K(283136K), 0.0006468 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
70.679: [GC (Allocation Failure) [PSYoungGen: 107616K->64K(104960K)] 109531K->1979K(280064K), 0.0007660 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.780: [GC (Allocation Failure) [PSYoungGen: 104512K->64K(125952K)] 106427K->1979K(301056K), 0.0022993 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
70.966: [GC (Allocation Failure) [PSYoungGen: 125504K->96K(121856K)] 127419K->2011K(296960K), 0.0015721 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.084: [GC (Allocation Failure) [PSYoungGen: 121440K->96K(118272K)] 123355K->2011K(293376K), 0.0005426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.180: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 119771K->2011K(289792K), 0.0005291 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
71.315: [GC (Allocation Failure) [PSYoungGen: 114272K->64K(111104K)] 116187K->1979K(286208K), 0.0011453 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.418: [GC (Allocation Failure) [PSYoungGen: 110656K->64K(108032K)] 112571K->1979K(283136K), 0.0011294 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.511: [GC (Allocation Failure) [PSYoungGen: 107584K->64K(129536K)] 109499K->1979K(304640K), 0.0015922 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.628: [GC (Allocation Failure) [PSYoungGen: 129088K->96K(125440K)] 131003K->2011K(300544K), 0.0005417 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.737: [GC (Allocation Failure) [PSYoungGen: 125024K->96K(121344K)] 126939K->2011K(296448K), 0.0005539 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.836: [GC (Allocation Failure) [PSYoungGen: 120928K->64K(117760K)] 122843K->1979K(292864K), 0.0005632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
71.944: [GC (Allocation Failure) [PSYoungGen: 117312K->32K(114176K)] 119227K->1947K(289280K), 0.0010927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.045: [GC (Allocation Failure) [PSYoungGen: 113696K->96K(110592K)] 115611K->2011K(285696K), 0.0005325 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.133: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112091K->2011K(282624K), 0.0005646 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
72.228: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109019K->2011K(279552K), 0.0005525 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.320: [GC (Allocation Failure) [PSYoungGen: 104032K->64K(101376K)] 105947K->1979K(276480K), 0.0012490 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
72.414: [GC (Allocation Failure) [PSYoungGen: 100928K->96K(98816K)] 102843K->2011K(273920K), 0.0005449 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.500: [GC (Allocation Failure) [PSYoungGen: 98400K->32K(96256K)] 100315K->1947K(271360K), 0.0006192 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
72.584: [GC (Allocation Failure) [PSYoungGen: 95776K->96K(93696K)] 97691K->2011K(268800K), 0.0005917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.670: [GC (Allocation Failure) [PSYoungGen: 93280K->32K(91136K)] 95195K->1947K(266240K), 0.0007914 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.749: [GC (Allocation Failure) [PSYoungGen: 90656K->32K(88576K)] 92571K->1947K(263680K), 0.0009436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.820: [GC (Allocation Failure) [PSYoungGen: 88096K->64K(86528K)] 90011K->1979K(261632K), 0.0010650 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
72.893: [GC (Allocation Failure) [PSYoungGen: 86080K->96K(84480K)] 87995K->2011K(259584K), 0.0005463 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
72.960: [GC (Allocation Failure) [PSYoungGen: 84064K->64K(82432K)] 85979K->1979K(257536K), 0.0005852 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.026: [GC (Allocation Failure) [PSYoungGen: 81984K->96K(80384K)] 83899K->2011K(255488K), 0.0005305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.090: [GC (Allocation Failure) [PSYoungGen: 79968K->64K(78336K)] 81883K->1979K(253440K), 0.0006129 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.155: [GC (Allocation Failure) [PSYoungGen: 77888K->96K(76288K)] 79803K->2011K(251392K), 0.0005538 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.217: [GC (Allocation Failure) [PSYoungGen: 75872K->96K(74752K)] 77787K->2011K(249856K), 0.0005403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.276: [GC (Allocation Failure) [PSYoungGen: 74336K->96K(73216K)] 76251K->2011K(248320K), 0.0005329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.335: [GC (Allocation Failure) [PSYoungGen: 72800K->96K(71680K)] 74715K->2019K(246784K), 0.0005894 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.392: [GC (Allocation Failure) [PSYoungGen: 71264K->96K(70144K)] 73187K->2019K(245248K), 0.0005477 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
73.448: [GC (Allocation Failure) [PSYoungGen: 69728K->64K(84480K)] 71651K->1987K(259584K), 0.0010532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.516: [GC (Allocation Failure) [PSYoungGen: 84032K->96K(82432K)] 85955K->2019K(257536K), 0.0005727 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.582: [GC (Allocation Failure) [PSYoungGen: 82016K->96K(80384K)] 83939K->2019K(255488K), 0.0005370 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.646: [GC (Allocation Failure) [PSYoungGen: 79968K->32K(96768K)] 81891K->1955K(271872K), 0.0008902 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.724: [GC (Allocation Failure) [PSYoungGen: 96288K->96K(94208K)] 98211K->2019K(269312K), 0.0005392 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.799: [GC (Allocation Failure) [PSYoungGen: 93792K->64K(91648K)] 95715K->1987K(266752K), 0.0005512 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.873: [GC (Allocation Failure) [PSYoungGen: 91200K->64K(89088K)] 93123K->1987K(264192K), 0.0005361 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
73.945: [GC (Allocation Failure) [PSYoungGen: 88640K->96K(87040K)] 90563K->2019K(262144K), 0.0005265 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.015: [GC (Allocation Failure) [PSYoungGen: 86624K->96K(84992K)] 88547K->2019K(260096K), 0.0005276 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.081: [GC (Allocation Failure) [PSYoungGen: 84576K->96K(82944K)] 86499K->2019K(258048K), 0.0005590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.146: [GC (Allocation Failure) [PSYoungGen: 82528K->96K(80896K)] 84451K->2019K(256000K), 0.0005215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.210: [GC (Allocation Failure) [PSYoungGen: 80480K->64K(78848K)] 82403K->1987K(253952K), 0.0005395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.309: [GC (Allocation Failure) [PSYoungGen: 78400K->32K(76800K)] 80323K->1955K(251904K), 0.0011056 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
74.407: [GC (Allocation Failure) [PSYoungGen: 76320K->64K(74752K)] 78243K->1987K(249856K), 0.0010982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.475: [GC (Allocation Failure) [PSYoungGen: 74304K->64K(89600K)] 76227K->1987K(264704K), 0.0011248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.552: [GC (Allocation Failure) [PSYoungGen: 89152K->64K(87040K)] 91075K->1987K(262144K), 0.0005307 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.625: [GC (Allocation Failure) [PSYoungGen: 86592K->64K(104448K)] 88515K->1987K(279552K), 0.0011433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.834: [GC (Allocation Failure) [PSYoungGen: 104000K->64K(101376K)] 105923K->1987K(276480K), 0.0010819 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.919: [GC (Allocation Failure) [PSYoungGen: 100928K->96K(98816K)] 102851K->2019K(273920K), 0.0006013 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
74.996: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100323K->2019K(271360K), 0.0005884 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.070: [GC (Allocation Failure) [PSYoungGen: 95840K->32K(115712K)] 97763K->1955K(290816K), 0.0018450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.163: [GC (Allocation Failure) [PSYoungGen: 115232K->96K(138752K)] 117155K->2019K(313856K), 0.0005556 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.270: [GC (Allocation Failure) [PSYoungGen: 138336K->96K(134144K)] 140259K->2019K(309248K), 0.0005765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.373: [GC (Allocation Failure) [PSYoungGen: 133728K->96K(130048K)] 135651K->2019K(305152K), 0.0005555 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.472: [GC (Allocation Failure) [PSYoungGen: 129632K->96K(125952K)] 131555K->2019K(301056K), 0.0005220 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.569: [GC (Allocation Failure) [PSYoungGen: 125536K->32K(121856K)] 127459K->1955K(296960K), 0.0005357 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.664: [GC (Allocation Failure) [PSYoungGen: 121376K->96K(118272K)] 123299K->2019K(293376K), 0.0007320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.756: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 119779K->2019K(289792K), 0.0005281 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.843: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116195K->2019K(286208K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
75.929: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112611K->2019K(283136K), 0.0005794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.010: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109539K->2019K(280064K), 0.0005265 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
76.089: [GC (Allocation Failure) [PSYoungGen: 104544K->64K(101888K)] 106467K->1987K(276992K), 0.0005349 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.173: [GC (Allocation Failure) [PSYoungGen: 101440K->64K(98816K)] 103363K->1987K(273920K), 0.0005237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.249: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100291K->2019K(271360K), 0.0015191 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
76.325: [GC (Allocation Failure) [PSYoungGen: 95840K->64K(93696K)] 97763K->1987K(268800K), 0.0005457 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.398: [GC (Allocation Failure) [PSYoungGen: 93248K->96K(91136K)] 95171K->2019K(266240K), 0.0012004 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
76.468: [GC (Allocation Failure) [PSYoungGen: 90720K->96K(88576K)] 92643K->2019K(263680K), 0.0005249 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.535: [GC (Allocation Failure) [PSYoungGen: 88160K->96K(86528K)] 90083K->2019K(261632K), 0.0005452 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.602: [GC (Allocation Failure) [PSYoungGen: 86112K->96K(84480K)] 88035K->2019K(259584K), 0.0005095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.669: [GC (Allocation Failure) [PSYoungGen: 84064K->96K(82432K)] 85987K->2019K(257536K), 0.0005653 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.735: [GC (Allocation Failure) [PSYoungGen: 82016K->96K(80384K)] 83939K->2019K(255488K), 0.0005154 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.797: [GC (Allocation Failure) [PSYoungGen: 79968K->64K(78336K)] 81891K->1987K(253440K), 0.0006135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
76.875: [GC (Allocation Failure) [PSYoungGen: 77888K->32K(76288K)] 79811K->1955K(251392K), 0.0010645 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
76.944: [GC (Allocation Failure) [PSYoungGen: 75808K->64K(91648K)] 77731K->1987K(266752K), 0.0016271 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.033: [GC (Allocation Failure) [PSYoungGen: 91200K->32K(110080K)] 93123K->1955K(285184K), 0.0026985 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.262: [GC (Allocation Failure) [PSYoungGen: 109599K->32K(132096K)] 111523K->1955K(307200K), 0.0132693 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
77.428: [GC (Allocation Failure) [PSYoungGen: 131616K->32K(158720K)] 133539K->1955K(333824K), 0.0010997 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
77.595: [GC (Allocation Failure) [PSYoungGen: 158240K->64K(190464K)] 160163K->1987K(365568K), 0.0018796 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
77.803: [GC (Allocation Failure) [PSYoungGen: 190016K->96K(228864K)] 191939K->2019K(403968K), 0.0005741 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.017: [GC (Allocation Failure) [PSYoungGen: 228448K->64K(274944K)] 230371K->1987K(450048K), 0.0013627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.275: [GC (Allocation Failure) [PSYoungGen: 274496K->64K(330240K)] 276419K->1987K(505344K), 0.0011380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
78.569: [GC (Allocation Failure) [PSYoungGen: 329792K->96K(316928K)] 331715K->2019K(492032K), 0.0005416 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
78.853: [GC (Allocation Failure) [PSYoungGen: 316512K->96K(304128K)] 318435K->2019K(479232K), 0.0011085 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.126: [GC (Allocation Failure) [PSYoungGen: 303712K->64K(291840K)] 305635K->1987K(466944K), 0.0005606 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
79.396: [GC (Allocation Failure) [PSYoungGen: 291392K->96K(280064K)] 293315K->2019K(455168K), 0.0005405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.632: [GC (Allocation Failure) [PSYoungGen: 279648K->96K(268800K)] 281571K->2019K(443904K), 0.0010024 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
79.862: [GC (Allocation Failure) [PSYoungGen: 268384K->32K(258048K)] 270307K->1955K(433152K), 0.0010689 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.076: [GC (Allocation Failure) [PSYoungGen: 257568K->96K(247808K)] 259491K->2019K(422912K), 0.0005365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.269: [GC (Allocation Failure) [PSYoungGen: 247392K->96K(238080K)] 249315K->2019K(413184K), 0.0005265 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
80.456: [GC (Allocation Failure) [PSYoungGen: 237664K->64K(228864K)] 239587K->1987K(403968K), 0.0014186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.641: [GC (Allocation Failure) [PSYoungGen: 228416K->32K(220160K)] 230339K->1979K(395264K), 0.0005196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
80.814: [GC (Allocation Failure) [PSYoungGen: 219680K->64K(211968K)] 221627K->2011K(387072K), 0.0008439 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.040: [GC (Allocation Failure) [PSYoungGen: 211520K->32K(204288K)] 213467K->1979K(379392K), 0.0024440 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
81.215: [GC (Allocation Failure) [PSYoungGen: 203808K->96K(196608K)] 205755K->2043K(371712K), 0.0005231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.368: [GC (Allocation Failure) [PSYoungGen: 196192K->96K(189440K)] 198139K->2043K(364544K), 0.0005292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.522: [GC (Allocation Failure) [PSYoungGen: 189024K->32K(182784K)] 190971K->1979K(357888K), 0.0005350 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.666: [GC (Allocation Failure) [PSYoungGen: 182304K->32K(176128K)] 184251K->1979K(351232K), 0.0007189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
81.852: [GC (Allocation Failure) [PSYoungGen: 175648K->96K(169984K)] 177595K->2043K(345088K), 0.0005290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.007: [GC (Allocation Failure) [PSYoungGen: 169568K->96K(164352K)] 171515K->2043K(339456K), 0.0005698 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.168: [GC (Allocation Failure) [PSYoungGen: 163936K->32K(158720K)] 165883K->1979K(333824K), 0.0005231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.308: [GC (Allocation Failure) [PSYoungGen: 158240K->96K(153600K)] 160187K->2043K(328704K), 0.0005164 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.429: [GC (Allocation Failure) [PSYoungGen: 153184K->96K(148480K)] 155131K->2043K(323584K), 0.0005260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.548: [GC (Allocation Failure) [PSYoungGen: 148064K->96K(143360K)] 150011K->2043K(318464K), 0.0006081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.684: [GC (Allocation Failure) [PSYoungGen: 142944K->64K(138752K)] 144891K->2011K(313856K), 0.0005855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.813: [GC (Allocation Failure) [PSYoungGen: 138304K->64K(134144K)] 140251K->2011K(309248K), 0.0011208 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
82.925: [GC (Allocation Failure) [PSYoungGen: 133696K->96K(130048K)] 135643K->2043K(305152K), 0.0008763 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.024: [GC (Allocation Failure) [PSYoungGen: 129632K->32K(125952K)] 131579K->1979K(301056K), 0.0005165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.120: [GC (Allocation Failure) [PSYoungGen: 125472K->96K(121856K)] 127419K->2043K(296960K), 0.0005197 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.221: [GC (Allocation Failure) [PSYoungGen: 121440K->32K(118272K)] 123387K->1979K(293376K), 0.0005480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.316: [GC (Allocation Failure) [PSYoungGen: 117792K->64K(114688K)] 119739K->2011K(289792K), 0.0005149 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.409: [GC (Allocation Failure) [PSYoungGen: 114240K->96K(111104K)] 116187K->2043K(286208K), 0.0005248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.495: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112635K->2043K(283136K), 0.0005168 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.578: [GC (Allocation Failure) [PSYoungGen: 107616K->96K(104960K)] 109563K->2043K(280064K), 0.0005139 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.658: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106491K->2043K(276992K), 0.0005171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.736: [GC (Allocation Failure) [PSYoungGen: 101472K->64K(98816K)] 103419K->2011K(273920K), 0.0005190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.813: [GC (Allocation Failure) [PSYoungGen: 98368K->64K(96256K)] 100315K->2011K(271360K), 0.0006995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.887: [GC (Allocation Failure) [PSYoungGen: 95808K->64K(93696K)] 97755K->2011K(268800K), 0.0005445 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.958: [GC (Allocation Failure) [PSYoungGen: 93248K->64K(91136K)] 95195K->2011K(266240K), 0.0005188 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.030: [GC (Allocation Failure) [PSYoungGen: 90688K->96K(88576K)] 92635K->2043K(263680K), 0.0005169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.097: [GC (Allocation Failure) [PSYoungGen: 88160K->96K(86528K)] 90107K->2043K(261632K), 0.0005559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.164: [GC (Allocation Failure) [PSYoungGen: 86112K->96K(84480K)] 88059K->2043K(259584K), 0.0005147 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.228: [GC (Allocation Failure) [PSYoungGen: 84064K->96K(82432K)] 86011K->2043K(257536K), 0.0005212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.288: [GC (Allocation Failure) [PSYoungGen: 82016K->96K(80384K)] 83963K->2043K(255488K), 0.0005112 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.349: [GC (Allocation Failure) [PSYoungGen: 79968K->96K(78336K)] 81915K->2043K(253440K), 0.0005529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.407: [GC (Allocation Failure) [PSYoungGen: 77920K->96K(76288K)] 79867K->2043K(251392K), 0.0005046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.465: [GC (Allocation Failure) [PSYoungGen: 75872K->32K(74752K)] 77819K->1979K(249856K), 0.0010338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.536: [GC (Allocation Failure) [PSYoungGen: 74272K->64K(89600K)] 76219K->2011K(264704K), 0.0017142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.606: [GC (Allocation Failure) [PSYoungGen: 89152K->64K(107520K)] 91099K->2011K(282624K), 0.0010897 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.697: [GC (Allocation Failure) [PSYoungGen: 107072K->96K(129024K)] 109019K->2043K(304128K), 0.0005108 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.792: [GC (Allocation Failure) [PSYoungGen: 128607K->96K(124928K)] 130555K->2043K(300032K), 0.0005135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.883: [GC (Allocation Failure) [PSYoungGen: 124512K->96K(121344K)] 126459K->2043K(296448K), 0.0005517 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
84.971: [GC (Allocation Failure) [PSYoungGen: 120928K->96K(117760K)] 122875K->2043K(292864K), 0.0005459 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.056: [GC (Allocation Failure) [PSYoungGen: 117344K->32K(114176K)] 119291K->1979K(289280K), 0.0005104 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.141: [GC (Allocation Failure) [PSYoungGen: 113696K->96K(110592K)] 115643K->2043K(285696K), 0.0005040 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.226: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112123K->2043K(282624K), 0.0005092 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
85.309: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 109051K->2043K(279552K), 0.0004943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.391: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105979K->2043K(276480K), 0.0004915 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
