OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2312176k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 34346K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 52% used [0x000000076ab00000,0x000000076cc8abf8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7657K, capacity 7997K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
797: [GC (Allocation Failure) [PSYoungGen: 133088K->2000K(141824K)] 133112K->2032K(316928K), 0.0021604 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
82.034: [GC (Allocation Failure) [PSYoungGen: 698464K->96K(667136K)] 700792K->2424K(842240K), 0.0005517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
82.378: [GC (Allocation Failure) [PSYoungGen: 666720K->64K(636928K)] 669048K->2392K(812032K), 0.0006070 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
82.703: [GC (Allocation Failure) [PSYoungGen: 636480K->96K(608256K)] 638808K->2424K(783360K), 0.0005987 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.018: [GC (Allocation Failure) [PSYoungGen: 607840K->64K(581120K)] 610168K->2392K(756224K), 0.0005624 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
83.316: [GC (Allocation Failure) [PSYoungGen: 580672K->96K(555520K)] 583000K->2424K(730624K), 0.0005561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.605: [GC (Allocation Failure) [PSYoungGen: 555104K->32K(530944K)] 557432K->2360K(706048K), 0.0005468 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
83.879: [GC (Allocation Failure) [PSYoungGen: 530464K->96K(507392K)] 532792K->2424K(682496K), 0.0005641 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.142: [GC (Allocation Failure) [PSYoungGen: 506976K->64K(485376K)] 509304K->2392K(660480K), 0.0005683 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
84.395: [GC (Allocation Failure) [PSYoungGen: 484928K->64K(464384K)] 487256K->2392K(639488K), 0.0005525 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.634: [GC (Allocation Failure) [PSYoungGen: 463936K->96K(444416K)] 466264K->2424K(619520K), 0.0006334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
84.866: [GC (Allocation Failure) [PSYoungGen: 444000K->96K(425472K)] 446328K->2424K(600576K), 0.0005426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.085: [GC (Allocation Failure) [PSYoungGen: 425056K->96K(407552K)] 427384K->2424K(582656K), 0.0005536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.300: [GC (Allocation Failure) [PSYoungGen: 407136K->96K(390144K)] 409464K->2424K(565248K), 0.0006394 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.508: [GC (Allocation Failure) [PSYoungGen: 389728K->96K(373760K)] 392056K->2424K(548864K), 0.0005659 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.704: [GC (Allocation Failure) [PSYoungGen: 373344K->96K(357888K)] 375672K->2424K(532992K), 0.0005658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
85.893: [GC (Allocation Failure) [PSYoungGen: 357472K->96K(343040K)] 359800K->2424K(518144K), 0.0005833 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
86.076: [GC (Allocation Failure) [PSYoungGen: 342624K->96K(328704K)] 344952K->2424K(503808K), 0.0005682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.249: [GC (Allocation Failure) [PSYoungGen: 328288K->96K(315392K)] 330616K->2424K(490496K), 0.0005682 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.416: [GC (Allocation Failure) [PSYoungGen: 314976K->64K(302592K)] 317304K->2392K(477696K), 0.0005675 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.576: [GC (Allocation Failure) [PSYoungGen: 302144K->64K(290304K)] 304472K->2392K(465408K), 0.0006052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.728: [GC (Allocation Failure) [PSYoungGen: 289856K->64K(278528K)] 292184K->2392K(453632K), 0.0005919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
86.875: [GC (Allocation Failure) [PSYoungGen: 278080K->64K(267776K)] 280408K->2392K(442880K), 0.0005809 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.017: [GC (Allocation Failure) [PSYoungGen: 267328K->96K(257536K)] 269656K->2424K(432640K), 0.0005646 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.154: [GC (Allocation Failure) [PSYoungGen: 257120K->64K(247296K)] 259448K->2392K(422400K), 0.0005768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.285: [GC (Allocation Failure) [PSYoungGen: 246848K->96K(237568K)] 249176K->2424K(412672K), 0.0005592 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.410: [GC (Allocation Failure) [PSYoungGen: 237152K->96K(228352K)] 239480K->2424K(403456K), 0.0005738 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.531: [GC (Allocation Failure) [PSYoungGen: 227936K->64K(219648K)] 230264K->2392K(394752K), 0.0006039 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.647: [GC (Allocation Failure) [PSYoungGen: 219200K->32K(211456K)] 221528K->2360K(386560K), 0.0005499 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.755: [GC (Allocation Failure) [PSYoungGen: 210976K->96K(203776K)] 213304K->2424K(378880K), 0.0005626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
87.860: [GC (Allocation Failure) [PSYoungGen: 203360K->64K(196096K)] 205688K->2392K(371200K), 0.0005919 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
87.960: [GC (Allocation Failure) [PSYoungGen: 195648K->96K(188928K)] 197976K->2424K(364032K), 0.0005409 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.058: [GC (Allocation Failure) [PSYoungGen: 188512K->96K(182272K)] 190840K->2424K(357376K), 0.0005517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.152: [GC (Allocation Failure) [PSYoungGen: 181856K->64K(175616K)] 184184K->2392K(350720K), 0.0005491 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.242: [GC (Allocation Failure) [PSYoungGen: 175168K->96K(169472K)] 177496K->2424K(344576K), 0.0005812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.330: [GC (Allocation Failure) [PSYoungGen: 169056K->96K(163840K)] 171384K->2424K(338944K), 0.0005694 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.414: [GC (Allocation Failure) [PSYoungGen: 163424K->96K(158208K)] 165752K->2424K(333312K), 0.0005626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.495: [GC (Allocation Failure) [PSYoungGen: 157792K->64K(153088K)] 160120K->2392K(328192K), 0.0005477 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.574: [GC (Allocation Failure) [PSYoungGen: 152640K->96K(147968K)] 154968K->2424K(323072K), 0.0005626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.650: [GC (Allocation Failure) [PSYoungGen: 147552K->96K(143360K)] 149880K->2424K(318464K), 0.0005434 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.724: [GC (Allocation Failure) [PSYoungGen: 142944K->64K(138752K)] 145272K->2392K(313856K), 0.0005591 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.795: [GC (Allocation Failure) [PSYoungGen: 138304K->96K(134144K)] 140632K->2424K(309248K), 0.0005485 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.864: [GC (Allocation Failure) [PSYoungGen: 133728K->32K(130048K)] 136056K->2360K(305152K), 0.0005193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.931: [GC (Allocation Failure) [PSYoungGen: 129568K->96K(125952K)] 131896K->2424K(301056K), 0.0005469 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
88.996: [GC (Allocation Failure) [PSYoungGen: 125536K->96K(121856K)] 127864K->2424K(296960K), 0.0005303 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.058: [GC (Allocation Failure) [PSYoungGen: 121440K->64K(118272K)] 123768K->2392K(293376K), 0.0005678 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.118: [GC (Allocation Failure) [PSYoungGen: 117824K->96K(114688K)] 120152K->2424K(289792K), 0.0005378 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.175: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116600K->2424K(286208K), 0.0005316 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
89.231: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 113016K->2424K(283136K), 0.0005083 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.286: [GC (Allocation Failure) [PSYoungGen: 107616K->32K(104960K)] 109944K->2360K(280064K), 0.0005437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.339: [GC (Allocation Failure) [PSYoungGen: 104480K->96K(101888K)] 106808K->2424K(276992K), 0.0005339 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.390: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103800K->2424K(273920K), 0.0005371 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.440: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100728K->2424K(271360K), 0.0005158 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.488: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 98168K->2424K(268800K), 0.0005043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.535: [GC (Allocation Failure) [PSYoungGen: 93280K->64K(112640K)] 95608K->2392K(287744K), 0.0011227 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.593: [GC (Allocation Failure) [PSYoungGen: 112192K->64K(135168K)] 114520K->2392K(310272K), 0.0005439 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.660: [GC (Allocation Failure) [PSYoungGen: 134720K->64K(162304K)] 137048K->2392K(337408K), 0.0005431 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.741: [GC (Allocation Failure) [PSYoungGen: 161856K->96K(156672K)] 164184K->2424K(331776K), 0.0005794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.819: [GC (Allocation Failure) [PSYoungGen: 156255K->96K(151552K)] 158583K->2424K(326656K), 0.0005287 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
89.896: [GC (Allocation Failure) [PSYoungGen: 151136K->96K(146432K)] 153464K->2424K(321536K), 0.0005721 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
89.969: [GC (Allocation Failure) [PSYoungGen: 146016K->96K(141824K)] 148344K->2424K(316928K), 0.0005426 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
90.041: [GC (Allocation Failure) [PSYoungGen: 141408K->64K(137216K)] 143736K->2392K(312320K), 0.0005830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.110: [GC (Allocation Failure) [PSYoungGen: 136768K->96K(132608K)] 139096K->2424K(307712K), 0.0005466 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.177: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(128512K)] 134520K->2424K(303616K), 0.0005304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.241: [GC (Allocation Failure) [PSYoungGen: 128096K->96K(124416K)] 130424K->2424K(299520K), 0.0005864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.305: [GC (Allocation Failure) [PSYoungGen: 124000K->96K(120832K)] 126328K->2424K(295936K), 0.0005135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.369: [GC (Allocation Failure) [PSYoungGen: 120416K->96K(117248K)] 122744K->2448K(292352K), 0.0005615 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.428: [GC (Allocation Failure) [PSYoungGen: 116832K->64K(113664K)] 119184K->2416K(288768K), 0.0005707 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.484: [GC (Allocation Failure) [PSYoungGen: 113216K->32K(110592K)] 115568K->2384K(285696K), 0.0005376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.540: [GC (Allocation Failure) [PSYoungGen: 110112K->96K(107520K)] 112464K->2448K(282624K), 0.0005458 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.597: [GC (Allocation Failure) [PSYoungGen: 107104K->0K(104448K)] 109456K->2352K(279552K), 0.0005506 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.650: [GC (Allocation Failure) [PSYoungGen: 103936K->96K(101376K)] 106288K->2448K(276480K), 0.0005429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.700: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(98816K)] 103312K->2448K(273920K), 0.0005111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.750: [GC (Allocation Failure) [PSYoungGen: 98400K->96K(96256K)] 100752K->2448K(271360K), 0.0005378 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.799: [GC (Allocation Failure) [PSYoungGen: 95840K->64K(93696K)] 98192K->2416K(268800K), 0.0005971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.847: [GC (Allocation Failure) [PSYoungGen: 93248K->96K(91136K)] 95600K->2448K(266240K), 0.0005391 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.895: [GC (Allocation Failure) [PSYoungGen: 90720K->32K(88576K)] 93072K->2384K(263680K), 0.0005033 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
90.940: [GC (Allocation Failure) [PSYoungGen: 88096K->96K(804352K)] 90448K->2448K(979456K), 0.0005372 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.343: [GC (Allocation Failure) [PSYoungGen: 803936K->96K(767488K)] 806288K->2448K(942592K), 0.0005386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
91.726: [GC (Allocation Failure) [PSYoungGen: 767072K->64K(732160K)] 769424K->2416K(907264K), 0.0005399 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.098: [GC (Allocation Failure) [PSYoungGen: 731712K->128K(698880K)] 734064K->2480K(873984K), 0.0005883 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.458: [GC (Allocation Failure) [PSYoungGen: 698496K->96K(667136K)] 700848K->2448K(842240K), 0.0005565 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
92.799: [GC (Allocation Failure) [PSYoungGen: 666720K->96K(636928K)] 669072K->2448K(812032K), 0.0005788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.126: [GC (Allocation Failure) [PSYoungGen: 636512K->64K(608256K)] 638864K->2416K(783360K), 0.0005321 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.441: [GC (Allocation Failure) [PSYoungGen: 607808K->96K(581120K)] 610160K->2448K(756224K), 0.0005419 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
93.737: [GC (Allocation Failure) [PSYoungGen: 580704K->96K(555520K)] 583056K->2448K(730624K), 0.0005984 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.022: [GC (Allocation Failure) [PSYoungGen: 555104K->96K(530944K)] 557456K->2448K(706048K), 0.0005512 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
94.293: [GC (Allocation Failure) [PSYoungGen: 530528K->64K(507392K)] 532880K->2416K(682496K), 0.0005484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
94.555: [GC (Allocation Failure) [PSYoungGen: 506944K->96K(485376K)] 509296K->2448K(660480K), 0.0005570 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
94.803: [GC (Allocation Failure) [PSYoungGen: 484960K->96K(464384K)] 487312K->2448K(639488K), 0.0005517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.042: [GC (Allocation Failure) [PSYoungGen: 463968K->96K(444416K)] 466320K->2456K(619520K), 0.0005523 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.269: [GC (Allocation Failure) [PSYoungGen: 444000K->96K(425472K)] 446360K->2456K(600576K), 0.0005469 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.489: [GC (Allocation Failure) [PSYoungGen: 425056K->96K(407552K)] 427416K->2456K(582656K), 0.0005665 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.697: [GC (Allocation Failure) [PSYoungGen: 407136K->64K(390144K)] 409496K->2424K(565248K), 0.0005863 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
95.896: [GC (Allocation Failure) [PSYoungGen: 389696K->96K(373760K)] 392056K->2456K(548864K), 0.0005626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.088: [GC (Allocation Failure) [PSYoungGen: 373344K->96K(357888K)] 375704K->2456K(532992K), 0.0005557 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.268: [GC (Allocation Failure) [PSYoungGen: 357472K->96K(343040K)] 359832K->2456K(518144K), 0.0005296 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.443: [GC (Allocation Failure) [PSYoungGen: 342624K->64K(328704K)] 344984K->2424K(503808K), 0.0005570 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
96.608: [GC (Allocation Failure) [PSYoungGen: 328256K->96K(315392K)] 330616K->2456K(490496K), 0.0005807 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.764: [GC (Allocation Failure) [PSYoungGen: 314976K->96K(302592K)] 317336K->2456K(477696K), 0.0008232 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
96.917: [GC (Allocation Failure) [PSYoungGen: 302176K->96K(290304K)] 304536K->2456K(465408K), 0.0005588 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.064: [GC (Allocation Failure) [PSYoungGen: 289888K->64K(278528K)] 292248K->2424K(453632K), 0.0006345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.202: [GC (Allocation Failure) [PSYoungGen: 278080K->96K(267776K)] 280440K->2456K(442880K), 0.0005361 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
97.335: [GC (Allocation Failure) [PSYoungGen: 267360K->64K(257536K)] 269720K->2424K(432640K), 0.0005859 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.465: [GC (Allocation Failure) [PSYoungGen: 257088K->64K(247296K)] 259448K->2424K(422400K), 0.0005437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.591: [GC (Allocation Failure) [PSYoungGen: 246848K->64K(237568K)] 249208K->2424K(412672K), 0.0005471 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.709: [GC (Allocation Failure) [PSYoungGen: 237120K->96K(228352K)] 239480K->2456K(403456K), 0.0005395 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.824: [GC (Allocation Failure) [PSYoungGen: 227936K->96K(219648K)] 230296K->2456K(394752K), 0.0005293 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
97.934: [GC (Allocation Failure) [PSYoungGen: 219232K->96K(211456K)] 221592K->2456K(386560K), 0.0005579 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
98.041: [GC (Allocation Failure) [PSYoungGen: 211040K->96K(203776K)] 213400K->2456K(378880K), 0.0005336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.143: [GC (Allocation Failure) [PSYoungGen: 203360K->96K(196096K)] 205720K->2456K(371200K), 0.0005487 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
98.242: [GC (Allocation Failure) [PSYoungGen: 195680K->96K(188928K)] 198040K->2456K(364032K), 0.0005765 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
98.336: [GC (Allocation Failure) [PSYoungGen: 188512K->96K(182272K)] 190872K->2456K(357376K), 0.0005518 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.429: [GC (Allocation Failure) [PSYoungGen: 181856K->96K(175616K)] 184216K->2456K(350720K), 0.0005365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.517: [GC (Allocation Failure) [PSYoungGen: 175200K->64K(169472K)] 177560K->2424K(344576K), 0.0005339 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.603: [GC (Allocation Failure) [PSYoungGen: 169024K->64K(163840K)] 171384K->2424K(338944K), 0.0005371 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
98.685: [GC (Allocation Failure) [PSYoungGen: 163392K->96K(158208K)] 165752K->2456K(333312K), 0.0005283 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.767: [GC (Allocation Failure) [PSYoungGen: 157792K->96K(153088K)] 160152K->2456K(328192K), 0.0005403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.845: [GC (Allocation Failure) [PSYoungGen: 152672K->64K(147968K)] 155032K->2424K(323072K), 0.0005764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
98.919: [GC (Allocation Failure) [PSYoungGen: 147520K->64K(143360K)] 149880K->2424K(318464K), 0.0005338 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
98.990: [GC (Allocation Failure) [PSYoungGen: 142912K->96K(138752K)] 145272K->2456K(313856K), 0.0005087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.060: [GC (Allocation Failure) [PSYoungGen: 138336K->64K(134144K)] 140696K->2424K(309248K), 0.0005743 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.127: [GC (Allocation Failure) [PSYoungGen: 133696K->64K(130048K)] 136056K->2424K(305152K), 0.0005377 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
99.194: [GC (Allocation Failure) [PSYoungGen: 129600K->32K(125952K)] 131960K->2392K(301056K), 0.0005248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.257: [GC (Allocation Failure) [PSYoungGen: 125472K->96K(121856K)] 127832K->2456K(296960K), 0.0005334 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
99.319: [GC (Allocation Failure) [PSYoungGen: 121440K->96K(118272K)] 123800K->2456K(293376K), 0.0005504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.381: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 120216K->2456K(289792K), 0.0005404 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.439: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116632K->2456K(286208K), 0.0005397 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.495: [GC (Allocation Failure) [PSYoungGen: 110688K->32K(108032K)] 113048K->2392K(283136K), 0.0005513 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
99.550: [GC (Allocation Failure) [PSYoungGen: 107552K->96K(104960K)] 109912K->2456K(280064K), 0.0005540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.604: [GC (Allocation Failure) [PSYoungGen: 104544K->96K(101888K)] 106904K->2456K(276992K), 0.0005834 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
99.657: [GC (Allocation Failure) [PSYoungGen: 101472K->96K(98816K)] 103832K->2456K(273920K), 0.0005958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.709: [GC (Allocation Failure) [PSYoungGen: 98400K->64K(96256K)] 100760K->2424K(271360K), 0.0005305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.759: [GC (Allocation Failure) [PSYoungGen: 95808K->96K(93696K)] 98168K->2456K(268800K), 0.0005006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.807: [GC (Allocation Failure) [PSYoungGen: 93280K->64K(112640K)] 95640K->2424K(287744K), 0.0010506 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.863: [GC (Allocation Failure) [PSYoungGen: 112192K->64K(135168K)] 114552K->2424K(310272K), 0.0005390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
99.932: [GC (Allocation Failure) [PSYoungGen: 134720K->96K(162304K)] 137080K->2456K(337408K), 0.0005795 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
100.013: [GC (Allocation Failure) [PSYoungGen: 161888K->96K(156672K)] 164248K->2456K(331776K), 0.0005314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.093: [GC (Allocation Failure) [PSYoungGen: 156256K->64K(151552K)] 158616K->2424K(326656K), 0.0006358 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
100.168: [GC (Allocation Failure) [PSYoungGen: 151104K->96K(146432K)] 153464K->2456K(321536K), 0.0005609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
100.241: [GC (Allocation Failure) [PSYoungGen: 146016K->96K(141824K)] 148376K->2456K(316928K), 0.0005257 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
Heap
 PSYoungGen      total 141824K, used 128297K [0x000000076ab00000, 0x000000079bd00000, 0x00000007c0000000)
  eden space 141312K, 90% used [0x000000076ab00000,0x0000000772832468,0x0000000773500000)
  from space 512K, 18% used [0x000000079bc00000,0x000000079bc18000,0x000000079bc80000)
  to   space 512K, 0% used [0x000000079bc80000,0x000000079bc80000,0x000000079bd00000)
 ParOldGen       total 175104K, used 2360K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 1% used [0x00000006c0000000,0x00000006c024e000,0x00000006cab00000)
 Metaspace       used 10275K, capacity 10474K, committed 10752K, reserved 1058816K
  class space    used 1130K, capacity 1197K, committed 1280K, reserved 1048576K
