OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(1673500k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35656K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd22e8,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7652K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
29: [GC (Allocation Failure) [PSYoungGen: 132800K->1712K(141824K)] 132824K->1744K(316928K), 0.0018382 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.376: [GC (Allocation Failure) [PSYoungGen: 95328K->64K(115200K)] 97184K->1920K(290304K), 0.0004996 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.427: [GC (Allocation Failure) [PSYoungGen: 114752K->96K(111616K)] 116608K->1952K(286720K), 0.0004865 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.478: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113056K->1952K(283648K), 0.0005000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.527: [GC (Allocation Failure) [PSYoungGen: 108128K->64K(105472K)] 109984K->1920K(280576K), 0.0004919 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.575: [GC (Allocation Failure) [PSYoungGen: 105024K->96K(102400K)] 106880K->1952K(277504K), 0.0004896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.621: [GC (Allocation Failure) [PSYoungGen: 101984K->96K(99328K)] 103840K->1952K(274432K), 0.0004995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.668: [GC (Allocation Failure) [PSYoungGen: 98912K->64K(119296K)] 100768K->1920K(294400K), 0.0005856 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.720: [GC (Allocation Failure) [PSYoungGen: 118848K->64K(143360K)] 120704K->1920K(318464K), 0.0009938 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.785: [GC (Allocation Failure) [PSYoungGen: 142912K->96K(172032K)] 144768K->1952K(347136K), 0.0005132 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
35.860: [GC (Allocation Failure) [PSYoungGen: 171616K->96K(165888K)] 173472K->1952K(340992K), 0.0005195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.932: [GC (Allocation Failure) [PSYoungGen: 165472K->64K(160256K)] 167328K->1920K(335360K), 0.0005102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.002: [GC (Allocation Failure) [PSYoungGen: 159808K->96K(154624K)] 161664K->1952K(329728K), 0.0004958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.070: [GC (Allocation Failure) [PSYoungGen: 154208K->64K(149504K)] 156064K->1920K(324608K), 0.0005024 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.136: [GC (Allocation Failure) [PSYoungGen: 149056K->96K(144384K)] 150912K->1952K(319488K), 0.0004901 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.201: [GC (Allocation Failure) [PSYoungGen: 143968K->96K(139776K)] 145824K->1952K(314880K), 0.0005068 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.262: [GC (Allocation Failure) [PSYoungGen: 139360K->96K(135168K)] 141216K->1952K(310272K), 0.0005407 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.322: [GC (Allocation Failure) [PSYoungGen: 134752K->96K(131072K)] 136608K->1952K(306176K), 0.0005047 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.379: [GC (Allocation Failure) [PSYoungGen: 130656K->96K(126976K)] 132512K->1952K(302080K), 0.0004828 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.437: [GC (Allocation Failure) [PSYoungGen: 126560K->64K(122880K)] 128416K->1920K(297984K), 0.0010063 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.491: [GC (Allocation Failure) [PSYoungGen: 122432K->32K(119296K)] 124288K->1888K(294400K), 0.0005365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.546: [GC (Allocation Failure) [PSYoungGen: 118816K->64K(115712K)] 120672K->1920K(290816K), 0.0005120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.598: [GC (Allocation Failure) [PSYoungGen: 115264K->64K(112128K)] 117120K->1920K(287232K), 0.0004917 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.648: [GC (Allocation Failure) [PSYoungGen: 111680K->96K(109056K)] 113536K->1952K(284160K), 0.0005052 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.700: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110496K->1952K(281088K), 0.0005014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.746: [GC (Allocation Failure) [PSYoungGen: 105568K->64K(102912K)] 107424K->1920K(278016K), 0.0004951 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.791: [GC (Allocation Failure) [PSYoungGen: 102464K->96K(99840K)] 104320K->1952K(274944K), 0.0004767 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.835: [GC (Allocation Failure) [PSYoungGen: 99424K->96K(97280K)] 101280K->1952K(272384K), 0.0005009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.877: [GC (Allocation Failure) [PSYoungGen: 96864K->96K(94720K)] 98720K->1952K(269824K), 0.0004810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.919: [GC (Allocation Failure) [PSYoungGen: 94304K->64K(92160K)] 96160K->1920K(267264K), 0.0004792 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.959: [GC (Allocation Failure) [PSYoungGen: 91712K->64K(110592K)] 93568K->1920K(285696K), 0.0004670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.008: [GC (Allocation Failure) [PSYoungGen: 110144K->96K(107520K)] 112000K->1952K(282624K), 0.0004816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.054: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108960K->1952K(279552K), 0.0004702 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.100: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105888K->1952K(276480K), 0.0004909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.144: [GC (Allocation Failure) [PSYoungGen: 100960K->64K(98816K)] 102816K->1920K(273920K), 0.0004885 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.190: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100224K->1952K(271360K), 0.0004906 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.234: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97696K->1952K(268800K), 0.0005102 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.278: [GC (Allocation Failure) [PSYoungGen: 93280K->96K(91136K)] 95136K->1952K(266240K), 0.0004958 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.318: [GC (Allocation Failure) [PSYoungGen: 90720K->64K(109568K)] 92576K->1920K(284672K), 0.0004869 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.366: [GC (Allocation Failure) [PSYoungGen: 109120K->64K(131584K)] 110976K->1920K(306688K), 0.0004839 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.423: [GC (Allocation Failure) [PSYoungGen: 131136K->96K(127488K)] 132992K->1952K(302592K), 0.0004956 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.479: [GC (Allocation Failure) [PSYoungGen: 127072K->96K(123392K)] 128928K->1952K(298496K), 0.0005009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.533: [GC (Allocation Failure) [PSYoungGen: 122976K->96K(119808K)] 124832K->1952K(294912K), 0.0004867 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.586: [GC (Allocation Failure) [PSYoungGen: 119392K->96K(116224K)] 121248K->1952K(291328K), 0.0005094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.639: [GC (Allocation Failure) [PSYoungGen: 115808K->64K(112640K)] 117664K->1920K(287744K), 0.0006799 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.691: [GC (Allocation Failure) [PSYoungGen: 112192K->96K(109568K)] 114048K->1952K(284672K), 0.0005964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.743: [GC (Allocation Failure) [PSYoungGen: 109152K->96K(106496K)] 111008K->1952K(281600K), 0.0005365 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.790: [GC (Allocation Failure) [PSYoungGen: 106080K->96K(103424K)] 107936K->1952K(278528K), 0.0004747 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
37.835: [GC (Allocation Failure) [PSYoungGen: 103008K->64K(100352K)] 104864K->1920K(275456K), 0.0005049 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.879: [GC (Allocation Failure) [PSYoungGen: 99904K->96K(97792K)] 101760K->1952K(272896K), 0.0004789 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.921: [GC (Allocation Failure) [PSYoungGen: 97376K->64K(95232K)] 99232K->1920K(270336K), 0.0004865 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.963: [GC (Allocation Failure) [PSYoungGen: 94784K->64K(114176K)] 96640K->1920K(289280K), 0.0004713 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.013: [GC (Allocation Failure) [PSYoungGen: 113728K->96K(110592K)] 115584K->1952K(285696K), 0.0004868 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.062: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112032K->1952K(282624K), 0.0004956 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.111: [GC (Allocation Failure) [PSYoungGen: 107104K->64K(104448K)] 108960K->1920K(279552K), 0.0004801 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.158: [GC (Allocation Failure) [PSYoungGen: 104000K->96K(101376K)] 105856K->1952K(276480K), 0.0004855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.203: [GC (Allocation Failure) [PSYoungGen: 100960K->64K(121856K)] 102816K->1920K(296960K), 0.0008204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.259: [GC (Allocation Failure) [PSYoungGen: 121408K->96K(146432K)] 123264K->1952K(321536K), 0.0005032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.324: [GC (Allocation Failure) [PSYoungGen: 146016K->64K(141824K)] 147872K->1920K(316928K), 0.0005010 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
38.386: [GC (Allocation Failure) [PSYoungGen: 141376K->64K(137216K)] 143232K->1920K(312320K), 0.0004908 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.447: [GC (Allocation Failure) [PSYoungGen: 136768K->64K(132608K)] 138624K->1920K(307712K), 0.0005290 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.505: [GC (Allocation Failure) [PSYoungGen: 132160K->64K(128512K)] 134016K->1920K(303616K), 0.0004981 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.561: [GC (Allocation Failure) [PSYoungGen: 128064K->96K(124416K)] 129920K->1952K(299520K), 0.0004899 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.616: [GC (Allocation Failure) [PSYoungGen: 124000K->96K(120832K)] 125856K->1952K(295936K), 0.0005089 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.670: [GC (Allocation Failure) [PSYoungGen: 120416K->96K(117248K)] 122272K->1952K(292352K), 0.0004990 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.725: [GC (Allocation Failure) [PSYoungGen: 116832K->96K(113664K)] 118688K->1952K(288768K), 0.0005281 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
38.776: [GC (Allocation Failure) [PSYoungGen: 113248K->96K(110592K)] 115104K->1952K(285696K), 0.0005144 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.826: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112032K->1952K(282624K), 0.0005115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.873: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108960K->1952K(279552K), 0.0004965 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.918: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105888K->1952K(276480K), 0.0004846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.963: [GC (Allocation Failure) [PSYoungGen: 100960K->64K(98816K)] 102816K->1920K(273920K), 0.0004831 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.006: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100224K->1952K(271360K), 0.0004916 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.048: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(93696K)] 97696K->1952K(268800K), 0.0004894 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
39.089: [GC (Allocation Failure) [PSYoungGen: 93280K->32K(112640K)] 95136K->1888K(287744K), 0.0004746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.139: [GC (Allocation Failure) [PSYoungGen: 112160K->96K(109568K)] 114016K->1952K(284672K), 0.0004837 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.189: [GC (Allocation Failure) [PSYoungGen: 109152K->64K(106496K)] 111008K->1920K(281600K), 0.0004746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.239: [GC (Allocation Failure) [PSYoungGen: 106048K->96K(103424K)] 107904K->1952K(278528K), 0.0006427 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.285: [GC (Allocation Failure) [PSYoungGen: 103007K->96K(100352K)] 104863K->1952K(275456K), 0.0004952 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.330: [GC (Allocation Failure) [PSYoungGen: 99936K->96K(97792K)] 101792K->1952K(272896K), 0.0005114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.374: [GC (Allocation Failure) [PSYoungGen: 97376K->96K(95232K)] 99232K->1952K(270336K), 0.0004823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.416: [GC (Allocation Failure) [PSYoungGen: 94816K->64K(114176K)] 96672K->1920K(289280K), 0.0004955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.465: [GC (Allocation Failure) [PSYoungGen: 113728K->96K(110592K)] 115584K->1952K(285696K), 0.0005275 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
39.514: [GC (Allocation Failure) [PSYoungGen: 110176K->96K(107520K)] 112032K->1952K(282624K), 0.0004890 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
39.561: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108960K->1952K(279552K), 0.0004935 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.607: [GC (Allocation Failure) [PSYoungGen: 104032K->64K(101376K)] 105888K->1920K(276480K), 0.0004854 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.655: [GC (Allocation Failure) [PSYoungGen: 100928K->64K(98816K)] 102784K->1920K(273920K), 0.0005477 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.699: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100224K->1952K(271360K), 0.0005118 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.742: [GC (Allocation Failure) [PSYoungGen: 95840K->96K(115712K)] 97696K->1952K(290816K), 0.0005619 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
39.794: [GC (Allocation Failure) [PSYoungGen: 115296K->64K(112128K)] 117152K->1920K(287232K), 0.0005005 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.845: [GC (Allocation Failure) [PSYoungGen: 111680K->96K(109056K)] 113536K->1952K(284160K), 0.0004989 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.894: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110496K->1952K(281088K), 0.0005617 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
39.942: [GC (Allocation Failure) [PSYoungGen: 105568K->32K(102912K)] 107424K->1888K(278016K), 0.0004986 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
39.987: [GC (Allocation Failure) [PSYoungGen: 102432K->64K(99840K)] 104288K->1920K(274944K), 0.0004986 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.032: [GC (Allocation Failure) [PSYoungGen: 99392K->96K(97280K)] 101248K->1952K(272384K), 0.0004834 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.075: [GC (Allocation Failure) [PSYoungGen: 96864K->64K(94720K)] 98720K->1920K(269824K), 0.0004651 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.116: [GC (Allocation Failure) [PSYoungGen: 94272K->96K(113664K)] 96128K->1952K(288768K), 0.0004771 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.165: [GC (Allocation Failure) [PSYoungGen: 113248K->64K(110592K)] 115104K->1920K(285696K), 0.0004996 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
40.213: [GC (Allocation Failure) [PSYoungGen: 110144K->96K(107520K)] 112000K->1952K(282624K), 0.0004893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.261: [GC (Allocation Failure) [PSYoungGen: 107104K->96K(104448K)] 108960K->1952K(279552K), 0.0005768 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.310: [GC (Allocation Failure) [PSYoungGen: 104032K->96K(101376K)] 105888K->1952K(276480K), 0.0005334 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.354: [GC (Allocation Failure) [PSYoungGen: 100960K->96K(121856K)] 102816K->1976K(296960K), 0.0004999 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.408: [GC (Allocation Failure) [PSYoungGen: 121440K->96K(118272K)] 123320K->1976K(293376K), 0.0005038 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
40.461: [GC (Allocation Failure) [PSYoungGen: 117856K->96K(114688K)] 119736K->1976K(289792K), 0.0005019 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.511: [GC (Allocation Failure) [PSYoungGen: 114272K->96K(111104K)] 116152K->1976K(286208K), 0.0004853 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.560: [GC (Allocation Failure) [PSYoungGen: 110688K->96K(108032K)] 112568K->1976K(283136K), 0.0005238 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.609: [GC (Allocation Failure) [PSYoungGen: 107616K->32K(104960K)] 109496K->1912K(280064K), 0.0005038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.656: [GC (Allocation Failure) [PSYoungGen: 104480K->96K(101888K)] 106360K->1976K(276992K), 0.0005046 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
40.701: [GC (Allocation Failure) [PSYoungGen: 101472K->64K(98816K)] 103352K->1944K(273920K), 0.0004993 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.745: [GC (Allocation Failure) [PSYoungGen: 98368K->96K(96256K)] 100248K->1976K(271360K), 0.0005081 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
40.790: [GC (Allocation Failure) [PSYoungGen: 95840K->32K(115712K)] 97720K->1912K(290816K), 0.0005575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.842: [GC (Allocation Failure) [PSYoungGen: 115232K->96K(112128K)] 117112K->1976K(287232K), 0.0005400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.893: [GC (Allocation Failure) [PSYoungGen: 111711K->96K(109056K)] 113591K->1976K(284160K), 0.0004942 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.941: [GC (Allocation Failure) [PSYoungGen: 108640K->96K(105984K)] 110520K->1976K(281088K), 0.0004931 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.988: [GC (Allocation Failure) [PSYoungGen: 105568K->96K(102912K)] 107448K->1976K(278016K), 0.0005275 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.034: [GC (Allocation Failure) [PSYoungGen: 102496K->64K(99840K)] 104376K->1944K(274944K), 0.0005170 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
41.078: [GC (Allocation Failure) [PSYoungGen: 99392K->96K(97280K)] 101272K->1976K(272384K), 0.0004603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.122: [GC (Allocation Failure) [PSYoungGen: 96864K->64K(94720K)] 98744K->1944K(269824K), 0.0004450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.164: [GC (Allocation Failure) [PSYoungGen: 94272K->64K(113664K)] 96152K->1944K(288768K), 0.0005778 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.213: [GC (Allocation Failure) [PSYoungGen: 113216K->96K(136704K)] 115096K->1976K(311808K), 0.0005005 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.273: [GC (Allocation Failure) [PSYoungGen: 136288K->96K(132608K)] 138168K->1976K(307712K), 0.0005225 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.335: [GC (Allocation Failure) [PSYoungGen: 132192K->96K(128512K)] 134072K->1976K(303616K), 0.0004964 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.391: [GC (Allocation Failure) [PSYoungGen: 128096K->64K(154112K)] 129976K->1944K(329216K), 0.0009594 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
41.458: [GC (Allocation Failure) [PSYoungGen: 153664K->96K(148992K)] 155544K->1976K(324096K), 0.0004839 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.525: [GC (Allocation Failure) [PSYoungGen: 148576K->96K(143872K)] 150456K->1976K(318976K), 0.0005116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.587: [GC (Allocation Failure) [PSYoungGen: 143456K->96K(139264K)] 145336K->1976K(314368K), 0.0004994 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.649: [GC (Allocation Failure) [PSYoungGen: 138848K->96K(134656K)] 140728K->1976K(309760K), 0.0004993 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
41.709: [GC (Allocation Failure) [PSYoungGen: 134240K->96K(130560K)] 136120K->1976K(305664K), 0.0005204 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
41.766: [GC (Allocation Failure) [PSYoungGen: 130144K->96K(126464K)] 132024K->1976K(301568K), 0.0005052 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.824: [GC (Allocation Failure) [PSYoungGen: 126048K->96K(122368K)] 127928K->1976K(297472K), 0.0005086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.877: [GC (Allocation Failure) [PSYoungGen: 121952K->96K(118784K)] 123832K->1976K(293888K), 0.0004923 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
41.930: [GC (Allocation Failure) [PSYoungGen: 118368K->96K(115200K)] 120248K->1976K(290304K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.982: [GC (Allocation Failure) [PSYoungGen: 114784K->96K(111616K)] 116664K->1976K(286720K), 0.0005248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.030: [GC (Allocation Failure) [PSYoungGen: 111200K->96K(108544K)] 113080K->1976K(283648K), 0.0004938 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.078: [GC (Allocation Failure) [PSYoungGen: 108128K->64K(105472K)] 110008K->1944K(280576K), 0.0005059 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.126: [GC (Allocation Failure) [PSYoungGen: 105024K->96K(102400K)] 106904K->1976K(277504K), 0.0005045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.170: [GC (Allocation Failure) [PSYoungGen: 101984K->0K(99328K)] 103864K->1880K(274432K), 0.0004686 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.214: [GC (Allocation Failure) [PSYoungGen: 98816K->96K(96768K)] 100696K->1976K(271872K), 0.0005727 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.258: [GC (Allocation Failure) [PSYoungGen: 96352K->96K(94208K)] 98232K->1976K(269312K), 0.0005174 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.299: [GC (Allocation Failure) [PSYoungGen: 93792K->96K(113152K)] 95672K->1976K(288256K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.353: [GC (Allocation Failure) [PSYoungGen: 112736K->96K(110080K)] 114616K->1976K(285184K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.402: [GC (Allocation Failure) [PSYoungGen: 109664K->96K(107008K)] 111544K->1976K(282112K), 0.0005069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.449: [GC (Allocation Failure) [PSYoungGen: 106592K->96K(103936K)] 108472K->1976K(279040K), 0.0004753 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.495: [GC (Allocation Failure) [PSYoungGen: 103520K->96K(100864K)] 105400K->1976K(275968K), 0.0005095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.540: [GC (Allocation Failure) [PSYoungGen: 100448K->96K(98304K)] 102328K->1976K(273408K), 0.0005031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
