OpenJDK 64-Bit Server VM (25.202-b05) for bsd-amd64 JRE (Zulu 8.36.0.1-CA-macosx) (1.8.0_202-b05), built on Jan 29 2019 06:07:09 by "zulu_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 16777216k(2706936k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
Heap
 PSYoungGen      total 76288K, used 35657K [0x000000076ab00000, 0x0000000770000000, 0x00000007c0000000)
  eden space 65536K, 54% used [0x000000076ab00000,0x000000076cdd26e0,0x000000076eb00000)
  from space 10752K, 0% used [0x000000076f580000,0x000000076f580000,0x0000000770000000)
  to   space 10752K, 0% used [0x000000076eb00000,0x000000076eb00000,0x000000076f580000)
 ParOldGen       total 175104K, used 0K [0x00000006c0000000, 0x00000006cab00000, 0x000000076ab00000)
  object space 175104K, 0% used [0x00000006c0000000,0x00000006c0000000,0x00000006cab00000)
 Metaspace       used 7639K, capacity 8001K, committed 8192K, reserved 1056768K
  class space    used 852K, capacity 948K, committed 1024K, reserved 1048576K
711: [GC (Allocation Failure) [PSYoungGen: 132656K->1616K(141824K)] 132672K->1640K(316928K), 0.0017639 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
40.037: [GC (Allocation Failure) [PSYoungGen: 196128K->64K(189440K)] 197892K->1828K(364544K), 0.0005299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.083: [GC (Allocation Failure) [PSYoungGen: 188992K->64K(182784K)] 190756K->1828K(357888K), 0.0005153 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.127: [GC (Allocation Failure) [PSYoungGen: 182336K->32K(176128K)] 184100K->1796K(351232K), 0.0005615 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.171: [GC (Allocation Failure) [PSYoungGen: 175648K->32K(211456K)] 177412K->1796K(386560K), 0.0005488 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
40.222: [GC (Allocation Failure) [PSYoungGen: 210976K->96K(203776K)] 212740K->1860K(378880K), 0.0005256 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
40.272: [GC (Allocation Failure) [PSYoungGen: 203360K->32K(244736K)] 205124K->1796K(419840K), 0.0008850 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
40.331: [GC (Allocation Failure) [PSYoungGen: 244256K->96K(293888K)] 246020K->1860K(468992K), 0.0005565 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.401: [GC (Allocation Failure) [PSYoungGen: 293472K->32K(282112K)] 295236K->1820K(457216K), 0.0005215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.469: [GC (Allocation Failure) [PSYoungGen: 281632K->32K(270848K)] 283420K->1820K(445952K), 0.0005143 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
40.533: [GC (Allocation Failure) [PSYoungGen: 270368K->32K(260096K)] 272156K->1820K(435200K), 0.0004904 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.598: [GC (Allocation Failure) [PSYoungGen: 259616K->32K(249856K)] 261404K->1820K(424960K), 0.0005019 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
40.658: [GC (Allocation Failure) [PSYoungGen: 249376K->32K(240128K)] 251164K->1820K(415232K), 0.0005296 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
40.715: [GC (Allocation Failure) [PSYoungGen: 239648K->32K(230912K)] 241436K->1820K(406016K), 0.0005967 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.770: [GC (Allocation Failure) [PSYoungGen: 230432K->96K(222208K)] 232220K->1884K(397312K), 0.0005532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.827: [GC (Allocation Failure) [PSYoungGen: 221792K->96K(214016K)] 223580K->1884K(389120K), 0.0005274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.878: [GC (Allocation Failure) [PSYoungGen: 213600K->32K(206336K)] 215388K->1820K(381440K), 0.0005358 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.928: [GC (Allocation Failure) [PSYoungGen: 205856K->32K(198656K)] 207644K->1820K(373760K), 0.0005443 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
40.975: [GC (Allocation Failure) [PSYoungGen: 198176K->32K(191488K)] 199964K->1820K(366592K), 0.0005142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.021: [GC (Allocation Failure) [PSYoungGen: 191008K->96K(184832K)] 192796K->1884K(359936K), 0.0005187 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.066: [GC (Allocation Failure) [PSYoungGen: 184416K->32K(178176K)] 186204K->1820K(353280K), 0.0005162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.108: [GC (Allocation Failure) [PSYoungGen: 177696K->96K(172032K)] 179484K->1884K(347136K), 0.0005107 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.149: [GC (Allocation Failure) [PSYoungGen: 171616K->32K(206336K)] 173404K->1820K(381440K), 0.0005130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.199: [GC (Allocation Failure) [PSYoungGen: 205856K->32K(247808K)] 207644K->1820K(422912K), 0.0005709 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.258: [GC (Allocation Failure) [PSYoungGen: 247328K->96K(238080K)] 249116K->1884K(413184K), 0.0005177 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.317: [GC (Allocation Failure) [PSYoungGen: 237664K->32K(228864K)] 239452K->1820K(403968K), 0.0004959 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.372: [GC (Allocation Failure) [PSYoungGen: 228384K->32K(220160K)] 230172K->1820K(395264K), 0.0005324 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
41.425: [GC (Allocation Failure) [PSYoungGen: 219680K->32K(211968K)] 221468K->1820K(387072K), 0.0005245 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.476: [GC (Allocation Failure) [PSYoungGen: 211488K->32K(204288K)] 213276K->1820K(379392K), 0.0005231 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.524: [GC (Allocation Failure) [PSYoungGen: 203808K->32K(196608K)] 205596K->1820K(371712K), 0.0005678 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
41.573: [GC (Allocation Failure) [PSYoungGen: 196128K->96K(189440K)] 197916K->1884K(364544K), 0.0005130 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
41.619: [GC (Allocation Failure) [PSYoungGen: 189024K->96K(182784K)] 190812K->1884K(357888K), 0.0004692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.662: [GC (Allocation Failure) [PSYoungGen: 182368K->32K(176128K)] 184156K->1820K(351232K), 0.0005567 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
41.706: [GC (Allocation Failure) [PSYoungGen: 175648K->32K(169984K)] 177436K->1820K(345088K), 0.0005199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.746: [GC (Allocation Failure) [PSYoungGen: 169504K->32K(204288K)] 171292K->1820K(379392K), 0.0005145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.795: [GC (Allocation Failure) [PSYoungGen: 203808K->64K(245248K)] 205596K->1852K(420352K), 0.0006575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.856: [GC (Allocation Failure) [PSYoungGen: 244800K->32K(294400K)] 246588K->1820K(469504K), 0.0005465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.927: [GC (Allocation Failure) [PSYoungGen: 293920K->32K(282624K)] 295708K->1820K(457728K), 0.0004995 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
41.996: [GC (Allocation Failure) [PSYoungGen: 282144K->96K(271360K)] 283932K->1884K(446464K), 0.0005267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.062: [GC (Allocation Failure) [PSYoungGen: 270944K->32K(260608K)] 272732K->1820K(435712K), 0.0005739 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.126: [GC (Allocation Failure) [PSYoungGen: 260128K->32K(250368K)] 261916K->1820K(425472K), 0.0005316 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.187: [GC (Allocation Failure) [PSYoungGen: 249888K->32K(240640K)] 251676K->1820K(415744K), 0.0005149 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.245: [GC (Allocation Failure) [PSYoungGen: 240160K->32K(231424K)] 241948K->1820K(406528K), 0.0005078 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.300: [GC (Allocation Failure) [PSYoungGen: 230944K->64K(278016K)] 232732K->1852K(453120K), 0.0010357 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.370: [GC (Allocation Failure) [PSYoungGen: 277568K->32K(267264K)] 279356K->1820K(442368K), 0.0005302 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.435: [GC (Allocation Failure) [PSYoungGen: 266784K->96K(257024K)] 268572K->1884K(432128K), 0.0005170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.498: [GC (Allocation Failure) [PSYoungGen: 256608K->32K(247296K)] 258396K->1820K(422400K), 0.0005237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.559: [GC (Allocation Failure) [PSYoungGen: 246816K->96K(237568K)] 248604K->1884K(412672K), 0.0005446 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.619: [GC (Allocation Failure) [PSYoungGen: 237152K->32K(228352K)] 238940K->1820K(403456K), 0.0005125 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.675: [GC (Allocation Failure) [PSYoungGen: 227872K->96K(219648K)] 229660K->1884K(394752K), 0.0005227 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.729: [GC (Allocation Failure) [PSYoungGen: 219232K->96K(211456K)] 221020K->1884K(386560K), 0.0005300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.781: [GC (Allocation Failure) [PSYoungGen: 211040K->32K(203776K)] 212828K->1820K(378880K), 0.0005236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.832: [GC (Allocation Failure) [PSYoungGen: 203296K->32K(196096K)] 205084K->1820K(371200K), 0.0006548 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.881: [GC (Allocation Failure) [PSYoungGen: 195616K->32K(188928K)] 197404K->1820K(364032K), 0.0005289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.928: [GC (Allocation Failure) [PSYoungGen: 188448K->32K(182272K)] 190236K->1820K(357376K), 0.0005026 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
42.972: [GC (Allocation Failure) [PSYoungGen: 181792K->64K(175616K)] 183580K->1852K(350720K), 0.0005717 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.016: [GC (Allocation Failure) [PSYoungGen: 175168K->96K(210944K)] 176956K->1884K(386048K), 0.0005279 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.067: [GC (Allocation Failure) [PSYoungGen: 210528K->32K(203264K)] 212316K->1820K(378368K), 0.0005403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.117: [GC (Allocation Failure) [PSYoungGen: 202784K->32K(196096K)] 204572K->1820K(371200K), 0.0005056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.165: [GC (Allocation Failure) [PSYoungGen: 195616K->96K(188928K)] 197404K->1884K(364032K), 0.0005152 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.212: [GC (Allocation Failure) [PSYoungGen: 188512K->32K(182272K)] 190300K->1820K(357376K), 0.0005433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.256: [GC (Allocation Failure) [PSYoungGen: 181792K->32K(218624K)] 183580K->1820K(393728K), 0.0006093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.314: [GC (Allocation Failure) [PSYoungGen: 218144K->32K(210432K)] 219932K->1820K(385536K), 0.0005633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.368: [GC (Allocation Failure) [PSYoungGen: 209952K->32K(202752K)] 211740K->1820K(377856K), 0.0005130 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.417: [GC (Allocation Failure) [PSYoungGen: 202272K->32K(243200K)] 204060K->1820K(418304K), 0.0006194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.477: [GC (Allocation Failure) [PSYoungGen: 242720K->32K(233984K)] 244508K->1820K(409088K), 0.0005398 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.534: [GC (Allocation Failure) [PSYoungGen: 233504K->32K(225280K)] 235292K->1820K(400384K), 0.0004998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.591: [GC (Allocation Failure) [PSYoungGen: 224800K->32K(217088K)] 226588K->1820K(392192K), 0.0005048 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.644: [GC (Allocation Failure) [PSYoungGen: 216608K->96K(208896K)] 218396K->1884K(384000K), 0.0005807 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.696: [GC (Allocation Failure) [PSYoungGen: 208480K->96K(201216K)] 210268K->1884K(376320K), 0.0005194 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.745: [GC (Allocation Failure) [PSYoungGen: 200800K->32K(194048K)] 202588K->1820K(369152K), 0.0006094 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.793: [GC (Allocation Failure) [PSYoungGen: 193568K->32K(186880K)] 195356K->1820K(361984K), 0.0005088 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.838: [GC (Allocation Failure) [PSYoungGen: 186400K->32K(180224K)] 188188K->1820K(355328K), 0.0005072 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
43.886: [GC (Allocation Failure) [PSYoungGen: 179744K->32K(174080K)] 181532K->1820K(349184K), 0.0005161 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.929: [GC (Allocation Failure) [PSYoungGen: 173600K->96K(167936K)] 175388K->1884K(343040K), 0.0005215 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
43.971: [GC (Allocation Failure) [PSYoungGen: 167520K->32K(201728K)] 169308K->1820K(376832K), 0.0005247 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.020: [GC (Allocation Failure) [PSYoungGen: 201248K->32K(242176K)] 203036K->1820K(417280K), 0.0005255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.079: [GC (Allocation Failure) [PSYoungGen: 241696K->32K(232960K)] 243484K->1820K(408064K), 0.0005042 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.137: [GC (Allocation Failure) [PSYoungGen: 232480K->32K(224256K)] 234268K->1820K(399360K), 0.0005101 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.194: [GC (Allocation Failure) [PSYoungGen: 223776K->96K(216064K)] 225564K->1884K(391168K), 0.0005561 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.247: [GC (Allocation Failure) [PSYoungGen: 215648K->32K(207872K)] 217436K->1820K(382976K), 0.0005432 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.298: [GC (Allocation Failure) [PSYoungGen: 207392K->96K(200192K)] 209180K->1884K(375296K), 0.0005168 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.347: [GC (Allocation Failure) [PSYoungGen: 199776K->96K(193024K)] 201564K->1884K(368128K), 0.0005172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.396: [GC (Allocation Failure) [PSYoungGen: 192608K->32K(185856K)] 194396K->1820K(360960K), 0.0005235 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.442: [GC (Allocation Failure) [PSYoungGen: 185376K->32K(179200K)] 187164K->1820K(354304K), 0.0005610 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
44.486: [GC (Allocation Failure) [PSYoungGen: 178720K->32K(173056K)] 180508K->1820K(348160K), 0.0005299 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.529: [GC (Allocation Failure) [PSYoungGen: 172576K->32K(207872K)] 174364K->1820K(382976K), 0.0005035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.581: [GC (Allocation Failure) [PSYoungGen: 207392K->32K(200192K)] 209180K->1820K(375296K), 0.0005162 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.631: [GC (Allocation Failure) [PSYoungGen: 199708K->32K(193024K)] 201497K->1820K(368128K), 0.0005877 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.679: [GC (Allocation Failure) [PSYoungGen: 192544K->32K(185856K)] 194332K->1820K(360960K), 0.0004998 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.724: [GC (Allocation Failure) [PSYoungGen: 185376K->96K(223232K)] 187164K->1884K(398336K), 0.0005658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.779: [GC (Allocation Failure) [PSYoungGen: 222816K->64K(215040K)] 224604K->1852K(390144K), 0.0005189 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.832: [GC (Allocation Failure) [PSYoungGen: 214592K->96K(206848K)] 216380K->1884K(381952K), 0.0005300 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
44.882: [GC (Allocation Failure) [PSYoungGen: 206432K->32K(199168K)] 208220K->1820K(374272K), 0.0005757 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.935: [GC (Allocation Failure) [PSYoungGen: 198688K->32K(192000K)] 200476K->1820K(367104K), 0.0005046 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
44.982: [GC (Allocation Failure) [PSYoungGen: 191520K->96K(185344K)] 193308K->1884K(360448K), 0.0005302 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
45.027: [GC (Allocation Failure) [PSYoungGen: 184928K->96K(178688K)] 186716K->1884K(353792K), 0.0005135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.071: [GC (Allocation Failure) [PSYoungGen: 178272K->32K(214528K)] 180060K->1820K(389632K), 0.0005606 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.124: [GC (Allocation Failure) [PSYoungGen: 214048K->32K(257536K)] 215836K->1820K(432640K), 0.0005626 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.190: [GC (Allocation Failure) [PSYoungGen: 257056K->32K(247296K)] 258844K->1820K(422400K), 0.0005243 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
45.250: [GC (Allocation Failure) [PSYoungGen: 246816K->32K(237568K)] 248604K->1820K(412672K), 0.0005031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.309: [GC (Allocation Failure) [PSYoungGen: 237088K->96K(228352K)] 238876K->1884K(403456K), 0.0005271 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
45.365: [GC (Allocation Failure) [PSYoungGen: 227936K->32K(219648K)] 229724K->1820K(394752K), 0.0005145 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.421: [GC (Allocation Failure) [PSYoungGen: 219168K->32K(211456K)] 220956K->1820K(386560K), 0.0005177 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.473: [GC (Allocation Failure) [PSYoungGen: 210976K->32K(203776K)] 212764K->1820K(378880K), 0.0005770 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.523: [GC (Allocation Failure) [PSYoungGen: 203296K->96K(196096K)] 205084K->1884K(371200K), 0.0005492 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.572: [GC (Allocation Failure) [PSYoungGen: 195680K->32K(188928K)] 197468K->1820K(364032K), 0.0005359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.621: [GC (Allocation Failure) [PSYoungGen: 188448K->96K(182272K)] 190236K->1884K(357376K), 0.0005305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.666: [GC (Allocation Failure) [PSYoungGen: 181856K->96K(175616K)] 183644K->1884K(350720K), 0.0005360 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.709: [GC (Allocation Failure) [PSYoungGen: 175200K->32K(169472K)] 176988K->1820K(344576K), 0.0005304 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.751: [GC (Allocation Failure) [PSYoungGen: 168992K->96K(203264K)] 170780K->1884K(378368K), 0.0005343 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.801: [GC (Allocation Failure) [PSYoungGen: 202848K->96K(244224K)] 204636K->1884K(419328K), 0.0005336 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.861: [GC (Allocation Failure) [PSYoungGen: 243808K->32K(235008K)] 245596K->1820K(410112K), 0.0005261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.919: [GC (Allocation Failure) [PSYoungGen: 234528K->96K(282112K)] 236316K->1884K(457216K), 0.0009287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
45.990: [GC (Allocation Failure) [PSYoungGen: 281696K->96K(270848K)] 283484K->1884K(445952K), 0.0005661 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.057: [GC (Allocation Failure) [PSYoungGen: 270432K->64K(260096K)] 272220K->1852K(435200K), 0.0005229 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
46.121: [GC (Allocation Failure) [PSYoungGen: 259648K->32K(249856K)] 261436K->1820K(424960K), 0.0005241 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.182: [GC (Allocation Failure) [PSYoungGen: 249376K->96K(240128K)] 251164K->1884K(415232K), 0.0005173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.242: [GC (Allocation Failure) [PSYoungGen: 239712K->32K(230912K)] 241500K->1820K(406016K), 0.0005466 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
46.298: [GC (Allocation Failure) [PSYoungGen: 230432K->96K(222208K)] 232220K->1884K(397312K), 0.0005221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.353: [GC (Allocation Failure) [PSYoungGen: 221792K->64K(214016K)] 223580K->1852K(389120K), 0.0005237 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.405: [GC (Allocation Failure) [PSYoungGen: 213568K->32K(206336K)] 215356K->1820K(381440K), 0.0005285 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.458: [GC (Allocation Failure) [PSYoungGen: 205856K->96K(198656K)] 207644K->1884K(373760K), 0.0005369 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.507: [GC (Allocation Failure) [PSYoungGen: 198240K->96K(191488K)] 200028K->1884K(366592K), 0.0005228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.554: [GC (Allocation Failure) [PSYoungGen: 191072K->32K(184832K)] 192860K->1820K(359936K), 0.0005311 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
46.601: [GC (Allocation Failure) [PSYoungGen: 184352K->32K(178176K)] 186140K->1820K(353280K), 0.0005212 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.645: [GC (Allocation Failure) [PSYoungGen: 177696K->96K(172032K)] 179484K->1884K(347136K), 0.0005645 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.688: [GC (Allocation Failure) [PSYoungGen: 171616K->32K(206336K)] 173404K->1820K(381440K), 0.0004989 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.743: [GC (Allocation Failure) [PSYoungGen: 205856K->32K(198656K)] 207644K->1820K(373760K), 0.0005324 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.792: [GC (Allocation Failure) [PSYoungGen: 198176K->64K(191488K)] 199964K->1852K(366592K), 0.0005212 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
46.838: [GC (Allocation Failure) [PSYoungGen: 191040K->64K(184832K)] 192828K->1852K(359936K), 0.0005314 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.884: [GC (Allocation Failure) [PSYoungGen: 184384K->32K(178176K)] 186172K->1820K(353280K), 0.0005300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.928: [GC (Allocation Failure) [PSYoungGen: 177696K->64K(214016K)] 179484K->1852K(389120K), 0.0005308 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
46.982: [GC (Allocation Failure) [PSYoungGen: 213568K->32K(206336K)] 215356K->1820K(381440K), 0.0005412 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.033: [GC (Allocation Failure) [PSYoungGen: 205856K->96K(198656K)] 207644K->1884K(373760K), 0.0005266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.082: [GC (Allocation Failure) [PSYoungGen: 198240K->64K(191488K)] 200028K->1852K(366592K), 0.0005225 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
47.129: [GC (Allocation Failure) [PSYoungGen: 191040K->32K(184832K)] 192828K->1820K(359936K), 0.0005095 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.174: [GC (Allocation Failure) [PSYoungGen: 184352K->32K(178176K)] 186140K->1820K(353280K), 0.0005010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.219: [GC (Allocation Failure) [PSYoungGen: 177696K->32K(172032K)] 179484K->1820K(347136K), 0.0005139 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
47.261: [GC (Allocation Failure) [PSYoungGen: 171552K->96K(206336K)] 173340K->1884K(381440K), 0.0005198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.311: [GC (Allocation Failure) [PSYoungGen: 205920K->64K(247808K)] 207708K->1852K(422912K), 0.0006322 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.372: [GC (Allocation Failure) [PSYoungGen: 247360K->32K(238080K)] 249148K->1820K(413184K), 0.0005474 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
47.431: [GC (Allocation Failure) [PSYoungGen: 237600K->96K(228864K)] 239388K->1884K(403968K), 0.0005450 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
